xp_name,xp_step,time,x,y,poi,poi_dist,ESP32-1_rssi,ESP32-1_raw_dist,ESP32-1_filtered_dist,ESP32-2_rssi,ESP32-2_raw_dist,ESP32-2_filtered_dist,ESP32-3_rssi,ESP32-3_raw_dist,ESP32-3_filtered_dist,ESP32-4_rssi,ESP32-4_raw_dist,ESP32-4_filtered_dist,ESP32-5_rssi,ESP32-5_raw_dist,ESP32-5_filtered_dist,ESP32-6_rssi,ESP32-6_raw_dist,ESP32-6_filtered_dist
Experiment 1 - Distance to beacon estimation,-1,2025-05-14T15:39:12.273680,22.403841741350494,6.154128398121702,,,-98,10.586075384780754,11.572124014232553,-96,8.996293263537803,7.621420737461827,-102,8.996293263537803,8.679225487289308,,,,-99,15.900596890852714,14.832406606613445,,,
Experiment 1 - Distance to beacon estimation,-1,2025-05-14T15:39:12.343162,22.403841741350494,6.154128398121702,,,-98,10.586075384780754,11.572124014232553,-96,8.996293263537803,7.621420737461827,-102,8.996293263537803,8.679225487289308,,,,-99,15.900596890852714,14.832406606613445,,,
Experiment 1 - Distance to beacon estimation,-1,2025-05-14T15:39:13.419360,22.276174646653683,6.100895071189192,,,-98,10.586075384780754,11.419849297003987,-96,8.996293263537803,7.833741224383387,-98,6.497119400377774,8.343046568610571,,,,-98,14.658101968369094,14.80548887790564,,,
Experiment 1 - Distance to beacon estimation,-1,2025-05-14T15:39:13.420437,22.276174646653683,6.100895071189192,,,-98,10.586075384780754,11.419849297003987,-96,8.996293263537803,7.833741224383387,-98,6.497119400377774,8.343046568610571,,,,-98,14.658101968369094,14.80548887790564,,,
Experiment 1 - Distance to beacon estimation,0,2025-05-14T15:39:13.560848,22.276174646653683,6.100895071189192,,,-98,10.586075384780754,11.419849297003987,-96,8.996293263537803,7.833741224383387,-98,6.497119400377774,8.343046568610571,,,,-98,14.658101968369094,14.80548887790564,,,
Experiment 1 - Distance to beacon estimation,0,2025-05-14T15:39:14.478678,22.403068611187738,6.156606352625136,,,-99,11.483404721348501,11.429680807830835,-91,5.989425386049087,7.548440460212247,-103,9.758864619995833,8.56169024092281,,,,-97,13.512697340230686,14.60550446854018,,,
Experiment 1 - Distance to beacon estimation,0,2025-05-14T15:39:14.536244,22.403068611187738,6.156606352625136,,,-99,11.483404721348501,11.429680807830835,-91,5.989425386049087,7.548440460212247,-103,9.758864619995833,8.56169024092281,,,,-97,13.512697340230686,14.60550446854018,,,
Experiment 1 - Distance to beacon estimation,0,2025-05-14T15:39:14.604794,22.403068611187738,6.156606352625136,,,-99,11.483404721348501,11.429680807830835,-91,5.989425386049087,7.548440460212247,-103,9.758864619995833,8.56169024092281,,,,-97,13.512697340230686,14.60550446854018,,,
Experiment 1 - Distance to beacon estimation,0,2025-05-14T15:39:15.568953,22.403068611187738,6.156606352625136,,,-99,11.483404721348501,11.429680807830835,-91,5.989425386049087,7.548440460212247,-103,9.758864619995833,8.56169024092281,,,,-97,13.512697340230686,14.60550446854018,,,
Experiment 1 - Distance to beacon estimation,0,2025-05-14T15:39:15.651423,22.319032724160934,5.913209526507556,,,-93,7.047848129319577,10.751024325597593,-95,8.29331030146109,7.663805601529173,-95,5.0899531029640075,8.024640545922882,,,,-100,17.248411972503536,15.014836919389719,,,
