xp_name,xp_step,time,x,y,poi,poi_dist,ESP32-1_rssi,ESP32-1_raw_dist,ESP32-1_filtered_dist,ESP32-2_rssi,ESP32-2_raw_dist,ESP32-2_filtered_dist,ESP32-3_rssi,ESP32-3_raw_dist,ESP32-3_filtered_dist,ESP32-4_rssi,ESP32-4_raw_dist,ESP32-4_filtered_dist,ESP32-5_rssi,ESP32-5_raw_dist,ESP32-5_filtered_dist,ESP32-6_rssi,ESP32-6_raw_dist,ESP32-6_filtered_dist
Experiment 1 - Distance to beacon estimation,-1,2025-03-23T12:15:24.532792,0,0,,,,,,,,,-53,0.15848931924611134,3.2553354170314557,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:25.300959,0,0,,,,,,,,,-53,0.15848931924611134,3.2553354170314557,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:25.634259,0,0,,,,,,,,,-55,0.19952623149688797,2.550872804460581,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:26.303725,0,0,,,,,,,,,-55,0.19952623149688797,2.550872804460581,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:26.745014,0,0,,,,,,,,,-52,0.14125375446227545,1.9920153002836036,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:27.304491,0,0,,,,,,,,,-52,0.14125375446227545,1.9920153002836036,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:27.852433,0,0,,,,,,,,,-51,0.12589254117941673,1.557675040387188,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:28.303125,0,0,,,,,,,,,-51,0.12589254117941673,1.557675040387188,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:28.961224,0,0,,,,,,,,,-51,0.12589254117941673,1.2237348306800881,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:29.303691,0,0,,,,,,,,,-51,0.12589254117941673,1.2237348306800881,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:30.069751,0,0,,,,,,,,,-48,0.08912509381337455,0.9587827759214502,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:30.302476,0,0,,,,,,,,,-48,0.08912509381337455,0.9587827759214502,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:31.179561,0,0,,,,,,,,,-50,0.11220184543019636,0.7609493124751592,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:31.302619,0,0,,,,,,,,,-50,0.11220184543019636,0.7609493124751592,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:32.288089,0,0,,,,,,,,,-45,0.06309573444801933,0.5978028034734442,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:32.347701,0,0,,,,,,,,,-45,0.06309573444801933,0.5978028034734442,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:33.303288,0,0,,,,,,,,,-45,0.06309573444801933,0.5978028034734442,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:33.395808,0,0,,,,,,,,,-52,0.14125375446227545,0.49104298079592296,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:34.303237,0,0,,,,,,,,,-52,0.14125375446227545,0.49104298079592296,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:34.502390,0,0,,,,,,,,,-44,0.05623413251903491,0.38935221335175785,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:35.303145,0,0,,,,,,,,,-44,0.05623413251903491,0.38935221335175785,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:35.612845,0,0,,,,,,,,,-49,0.1,0.32167432706900495,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:36.302923,0,0,,,,,,,,,-49,0.1,0.32167432706900495,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:36.720894,0,0,,,,,,,,,-52,0.14125375446227545,0.27947285051303306,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:37.303257,0,0,,,,,,,,,-52,0.14125375446227545,0.27947285051303306,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:37.829668,0,0,,,,,,,,,-47,0.07943282347242814,0.23268089691480415,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:38.303647,0,0,,,,,,,,,-47,0.07943282347242814,0.23268089691480415,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:38.937644,0,0,,,,,,,,,-47,0.07943282347242814,0.1968335729954448,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:39.303595,0,0,,,,,,,,,-47,0.07943282347242814,0.1968335729954448,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:40.047356,0,0,,,,,,,,,-50,0.11220184543019636,0.17703657718172866,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:40.302475,0,0,,,,,,,,,-50,0.11220184543019636,0.17703657718172866,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:41.156562,0,0,,,,,,,,,-46,0.0707945784384138,0.15218437481097744,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:41.302892,0,0,,,,,,,,,-46,0.0707945784384138,0.15218437481097744,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:42.263971,0,0,,,,,,,,,-48,0.08912509381337455,0.13743345275957383,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:42.329050,0,0,,,,,,,,,-48,0.08912509381337455,0.13743345275957383,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:43.303427,0,0,,,,,,,,,-48,0.08912509381337455,0.13743345275957383,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:43.373137,0,0,,,,,,,,,-52,0.14125375446227545,0.13832710530863881,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:44.303236,0,0,,,,,,,,,-52,0.14125375446227545,0.13832710530863881,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:44.480957,0,0,,,,,,,,,-50,0.11220184543019636,0.13221582542543045,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:45.303435,0,0,,,,,,,,,-50,0.11220184543019636,0.13221582542543045,,,,,,,,,
Experiment 1 - Distance to beacon estimation,0,2025-03-23T12:15:45.590311,0,0,,,,,,,,,-49,0.1,0.12467982139602156,,,,,,,,,
Experiment 1 - Distance to beacon estimation,1,2025-03-23T12:15:46.243590,0,0,,,,,,,,,-49,0.1,0.12467982139602156,,,,,,,,,
Experiment 1 - Distance to beacon estimation,1,2025-03-23T12:15:46.691042,0,0,,,,,,,,,-51,0.12589254117941673,0.12496350386603217,,,,,,,,,
Experiment 1 - Distance to beacon estimation,1,2025-03-23T12:15:47.245993,0,0,,,,,,,,,-51,0.12589254117941673,0.12496350386603217,,,,,,,,,
Experiment 1 - Distance to beacon estimation,1,2025-03-23T12:15:47.802153,0,0,,,,,,,,,-56,0.22387211385683395,0.14810046092663262,,,,,,,,,
Experiment 1 - Distance to beacon estimation,1,2025-03-23T12:15:48.247267,0,0,,,,,,,,,-56,0.22387211385683395,0.14810046092663262,,,,,,,,,
Experiment 1 - Distance to beacon estimation,1,2025-03-23T12:15:48.910609,0,0,,,,,,,,,-69,1.0,0.34737902572781904,,,,,,,,,
Experiment 1 - Distance to beacon estimation,1,2025-03-23T12:15:49.278858,0,0,,,,,,,,,-69,1.0,0.34737902572781904,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:49.813068,0,0,,,,,,,,,-69,1.0,0.34737902572781904,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:50.012604,0,0,,,,,,,,,-64,0.5623413251903491,0.39766357234042754,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:50.814045,0,0,,,,,,,,,-64,0.5623413251903491,0.39766357234042754,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:51.114718,0,0,,,,,,,,,-68,0.8912509381337456,0.5131248331043188,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:51.815104,0,0,,,,,,,,,-68,0.8912509381337456,0.5131248331043188,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:52.226286,0,0,,,,,,,,,-66,0.7079457843841379,0.5586978660879072,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:52.814283,0,0,,,,,,,,,-66,0.7079457843841379,0.5586978660879072,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:53.333855,0,0,,,,,,,,,-63,0.5011872336272722,0.5452448263772036,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:53.814256,0,0,,,,,,,,,-63,0.5011872336272722,0.5452448263772036,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:54.443558,0,0,,,,,,,,,-71,1.2589254117941673,0.7121908838311555,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:54.814560,0,0,,,,,,,,,-71,1.2589254117941673,0.7121908838311555,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:55.552581,0,0,,,,,,,,,-65,0.6309573444801932,0.6931885185108475,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:55.813859,0,0,,,,,,,,,-65,0.6309573444801932,0.6931885185108475,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:56.663973,0,0,,,,,,,,,-63,0.5011872336272722,0.6482750677507315,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:56.814103,0,0,,,,,,,,,-63,0.5011872336272722,0.6482750677507315,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:57.772353,0,0,,,,,,,,,-72,1.4125375446227544,0.8270533775520594,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:57.827085,0,0,,,,,,,,,-72,1.4125375446227544,0.8270533775520594,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:58.814162,0,0,,,,,,,,,-72,1.4125375446227544,0.8270533775520594,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:58.883072,0,0,,,,,,,,,-71,1.2589254117941673,0.9280780317239155,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:59.814246,0,0,,,,,,,,,-71,1.2589254117941673,0.9280780317239155,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:15:59.988604,0,0,,,,,,,,,-64,0.5623413251903491,0.8425239291395784,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:00.813696,0,0,,,,,,,,,-64,0.5623413251903491,0.8425239291395784,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:01.096918,0,0,,,,,,,,,-64,0.5623413251903491,0.7769828696231191,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:01.814285,0,0,,,,,,,,,-64,0.5623413251903491,0.7769828696231191,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:02.206786,0,0,,,,,,,,,-65,0.6309573444801932,0.7428241905985269,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:02.814237,0,0,,,,,,,,,-65,0.6309573444801932,0.7428241905985269,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:03.315243,0,0,,,,,,,,,-66,0.7079457843841379,0.734665341097621,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:03.814225,0,0,,,,,,,,,-66,0.7079457843841379,0.734665341097621,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:04.423786,0,0,,,,,,,,,-66,0.7079457843841379,0.7284150313605886,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:04.814031,0,0,,,,,,,,,-66,0.7079457843841379,0.7284150313605886,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:05.533861,0,0,,,,,,,,,-76,2.2387211385683394,1.0817098509362264,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:05.814232,0,0,,,,,,,,,-76,2.2387211385683394,1.0817098509362264,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:06.642143,0,0,,,,,,,,,-66,0.7079457843841379,0.9942779668765044,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:06.813342,0,0,,,,,,,,,-66,0.7079457843841379,0.9942779668765044,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:07.749303,0,0,,,,,,,,,-66,0.7079457843841379,0.9272983815632578,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:07.818969,0,0,,,,,,,,,-66,0.7079457843841379,0.9272983815632578,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:08.814596,0,0,,,,,,,,,-66,0.7079457843841379,0.9272983815632578,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:08.857605,0,0,,,,,,,,,-75,1.9952623149688795,1.1771193439400938,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:09.814423,0,0,,,,,,,,,-75,1.9952623149688795,1.1771193439400938,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:09.967105,0,0,,,,,,,,,-75,1.9952623149688795,1.3685015226749484,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:10.814233,0,0,,,,,,,,,-75,1.9952623149688795,1.3685015226749484,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:11.076627,0,0,,,,,,,,,-66,0.7079457843841379,1.213982568351648,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:11.814380,0,0,,,,,,,,,-66,0.7079457843841379,1.213982568351648,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:12.183981,0,0,,,,,,,,,-75,1.9952623149688795,1.3967416036358968,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:12.813758,0,0,,,,,,,,,-75,1.9952623149688795,1.3967416036358968,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:13.293261,0,0,,,,,,,,,-75,1.9952623149688795,1.5367491595396516,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:13.814170,0,0,,,,,,,,,-75,1.9952623149688795,1.5367491595396516,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:14.401542,0,0,,,,,,,,,-66,0.7079457843841379,1.3428732707304722,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:14.813925,0,0,,,,,,,,,-66,0.7079457843841379,1.3428732707304722,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:15.510441,0,0,,,,,,,,,-66,0.7079457843841379,1.194349345231587,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:15.813992,0,0,,,,,,,,,-66,0.7079457843841379,1.194349345231587,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:16.617944,0,0,,,,,,,,,-75,1.9952623149688795,1.3817010362615354,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:16.813504,0,0,,,,,,,,,-75,1.9952623149688795,1.3817010362615354,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:17.727880,0,0,,,,,,,,,-65,0.6309573444801932,1.2060850761011506,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:17.814602,0,0,,,,,,,,,-65,0.6309573444801932,1.2060850761011506,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:18.814007,0,0,,,,,,,,,-65,0.6309573444801932,1.2060850761011506,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:18.854082,0,0,,,,,,,,,-64,0.5623413251903491,1.055498826558099,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:19.814423,0,0,,,,,,,,,-64,0.5623413251903491,1.055498826558099,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:19.943397,0,0,,,,,,,,,-75,1.9952623149688795,1.2753308000367662,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:20.814257,0,0,,,,,,,,,-75,1.9952623149688795,1.2753308000367662,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:21.050961,0,0,,,,,,,,,-65,0.6309573444801932,1.1245972483089561,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:21.814530,0,0,,,,,,,,,-65,0.6309573444801932,1.1245972483089561,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:22.160493,0,0,,,,,,,,,-64,0.5623413251903491,0.9930728480704879,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:22.814530,0,0,,,,,,,,,-64,0.5623413251903491,0.9930728480704879,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:23.265910,0,0,,,,,,,,,-74,1.7782794100389228,1.1767504544412501,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:23.814245,0,0,,,,,,,,,-74,1.7782794100389228,1.1767504544412501,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:24.372880,0,0,,,,,,,,,-65,0.6309573444801932,1.0490770792213782,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:24.814383,0,0,,,,,,,,,-65,0.6309573444801932,1.0490770792213782,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:25.478910,0,0,,,,,,,,,-65,0.6309573444801932,0.9512693993401613,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:25.814196,0,0,,,,,,,,,-65,0.6309573444801932,0.9512693993401613,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:26.584739,0,0,,,,,,,,,-65,0.6309573444801932,0.8763411519489418,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:26.813469,0,0,,,,,,,,,-65,0.6309573444801932,0.8763411519489418,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:27.694529,0,0,,,,,,,,,-65,0.6309573444801932,0.8189403193769185,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:27.814313,0,0,,,,,,,,,-65,0.6309573444801932,0.8189403193769185,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:28.800783,0,0,,,,,,,,,-65,0.6309573444801932,0.774966842154661,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:28.814053,0,0,,,,,,,,,-65,0.6309573444801932,0.774966842154661,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:29.814317,0,0,,,,,,,,,-65,0.6309573444801932,0.774966842154661,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:29.908934,0,0,,,,,,,,,-65,0.6309573444801932,0.7412797576234371,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:30.814172,0,0,,,,,,,,,-65,0.6309573444801932,0.7412797576234371,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:31.014237,0,0,,,,,,,,,-65,0.6309573444801932,0.7154728454595877,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:31.814019,0,0,,,,,,,,,-65,0.6309573444801932,0.7154728454595877,,,,,,,,,
Experiment 1 - Distance to beacon estimation,2,2025-03-23T12:16:32.122376,0,0,,,,,,,,,-65,0.6309573444801932,0.6957027547942664,,,,,,,,,
