xp_name,xp_step,time,x,y,poi,poi_dist,ESP32-1_rssi,ESP32-1_raw_dist,ESP32-1_filtered_dist,ESP32-2_rssi,ESP32-2_raw_dist,ESP32-2_filtered_dist,ESP32-3_rssi,ESP32-3_raw_dist,ESP32-3_filtered_dist,ESP32-4_rssi,ESP32-4_raw_dist,ESP32-4_filtered_dist,ESP32-5_rssi,ESP32-5_raw_dist,ESP32-5_filtered_dist,ESP32-6_rssi,ESP32-6_raw_dist,ESP32-6_filtered_dist
Experiment 1 - Localization Accuracy and Responsiveness,-1,2025-02-17T18:06:42.481167,7.097919661130717,6.5669572332395765,,,-94,5.179474679231212,5.37209721188938,-84,2.6826957952797255,2.9012851966041135,-93,4.849693428528198,3.0843112185001136,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:43.001151,7.097919661130717,6.5669572332395765,,,-94,5.179474679231212,5.37209721188938,-84,2.6826957952797255,2.9012851966041135,-93,4.849693428528198,3.0843112185001136,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:43.596369,7.252345932286519,6.315307502534723,,,-96,5.907837911587945,5.497419100577298,-84,2.6826957952797255,2.8501521827476957,-91,4.25178630338289,3.3574100939746083,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:44.005558,7.252345932286519,6.315307502534723,,,-96,5.907837911587945,5.497419100577298,-84,2.6826957952797255,2.8501521827476957,-91,4.25178630338289,3.3574100939746083,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:44.693649,7.313460024897053,6.213277861217511,,,-96,5.907837911587945,5.497419100577298,-84,2.6826957952797255,2.8109803394247046,-89,3.72759372031494,3.4440044319452263,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:45.004524,7.313460024897053,6.213277861217511,,,-96,5.907837911587945,5.497419100577298,-84,2.6826957952797255,2.8109803394247046,-89,3.72759372031494,3.4440044319452263,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:45.798145,7.157518670469381,6.476569077210127,,,-96,5.907837911587945,5.497419100577298,-87,3.268027589410125,2.9178940471568584,-83,2.51188643150958,3.2259609113384724,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:46.004977,7.157518670469381,6.476569077210127,,,-96,5.907837911587945,5.497419100577298,-87,3.268027589410125,2.9178940471568584,-83,2.51188643150958,3.2259609113384724,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:46.904263,7.524661831435598,5.299543070125605,,,-96,5.907837911587945,5.497419100577298,-96,5.907837911587945,3.6173096643989022,-81,2.202201949987375,2.9864804935358142,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:47.004240,7.524661831435598,5.299543070125605,,,-96,5.907837911587945,5.497419100577298,-96,5.907837911587945,3.6173096643989022,-81,2.202201949987375,2.9864804935358142,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:48.005676,7.524661831435598,5.299543070125605,,,-96,5.907837911587945,5.497419100577298,-96,5.907837911587945,3.6173096643989022,-81,2.202201949987375,2.9864804935358142,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:48.012424,7.4526543278944954,5.962357746359798,,,-97,6.309573444801933,5.687400403811486,-97,6.309573444801933,4.247091165031616,-82,2.3519526350709588,2.838050050053253,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:49.004831,7.4526543278944954,5.962357746359798,,,-97,6.309573444801933,5.687400403811486,-97,6.309573444801933,4.247091165031616,-82,2.3519526350709588,2.838050050053253,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:49.118485,7.314121610102521,6.459735081874735,,,-94,5.179474679231212,5.568585068046638,-97,6.309573444801933,4.7295525028235925,-83,2.51188643150958,2.7617529893293296,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:50.008485,7.314121610102521,6.459735081874735,,,-94,5.179474679231212,5.568585068046638,-97,6.309573444801933,4.7295525028235925,-83,2.51188643150958,2.7617529893293296,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:50.227745,7.381613521427661,6.786246431843935,,,-97,6.309573444801933,5.74191903898261,-96,5.907837911587945,5.005180157998658,-82,2.3519526350709588,2.665891401046914,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:51.007856,7.381613521427661,6.786246431843935,,,-97,6.309573444801933,5.74191903898261,-96,5.907837911587945,5.005180157998658,-82,2.3519526350709588,2.665891401046914,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:51.333546,7.381613521427661,6.786246431843935,,,-97,6.309573444801933,5.74191903898261,-96,5.907837911587945,5.005180157998658,-82,2.3519526350709588,2.665891401046914,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:52.007623,7.381613521427661,6.786246431843935,,,-97,6.309573444801933,5.74191903898261,-96,5.907837911587945,5.005180157998658,-82,2.3519526350709588,2.665891401046914,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:52.439497,7.381613521427661,6.786246431843935,,,-97,6.309573444801933,5.74191903898261,-96,5.907837911587945,5.005180157998658,-82,2.3519526350709588,2.665891401046914,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:53.006095,7.381613521427661,6.786246431843935,,,-97,6.309573444801933,5.74191903898261,-96,5.907837911587945,5.005180157998658,-82,2.3519526350709588,2.665891401046914,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:53.546970,7.381613521427661,6.786246431843935,,,-97,6.309573444801933,5.74191903898261,-96,5.907837911587945,5.005180157998658,-82,2.3519526350709588,2.665891401046914,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:54.005843,7.381613521427661,6.786246431843935,,,-97,6.309573444801933,5.74191903898261,-96,5.907837911587945,5.005180157998658,-82,2.3519526350709588,2.665891401046914,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:54.653155,7.320826201220987,6.458841085679234,,,-96,5.907837911587945,5.780731222741601,-92,4.540909610972476,4.8965767574202985,-88,3.4902548789595804,2.8587286972901977,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:55.005284,7.320826201220987,6.458841085679234,,,-96,5.907837911587945,5.780731222741601,-92,4.540909610972476,4.8965767574202985,-88,3.4902548789595804,2.8587286972901977,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:55.763345,7.340027254488778,6.5558485754308125,,,-96,5.907837911587945,5.81046435729728,-94,5.179474679231212,4.962752991346857,-84,2.6826957952797255,2.8175506128855967,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:56.004516,7.340027254488778,6.5558485754308125,,,-96,5.907837911587945,5.81046435729728,-94,5.179474679231212,4.962752991346857,-84,2.6826957952797255,2.8175506128855967,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:56.866448,7.394876161022391,6.689509787188663,,,-96,5.907837911587945,5.81046435729728,-94,5.179474679231212,4.962752991346857,-82,2.3519526350709588,2.708636696168356,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:57.004367,7.394876161022391,6.689509787188663,,,-96,5.907837911587945,5.81046435729728,-94,5.179474679231212,4.962752991346857,-82,2.3519526350709588,2.708636696168356,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:57.972996,7.438219817170192,6.798530371171827,,,-96,5.907837911587945,5.81046435729728,-94,5.179474679231212,4.962752991346857,-82,2.3519526350709588,2.625200212386644,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:58.026502,7.438219817170192,6.798530371171827,,,-96,5.907837911587945,5.81046435729728,-94,5.179474679231212,4.962752991346857,-82,2.3519526350709588,2.625200212386644,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:59.005603,7.438219817170192,6.798530371171827,,,-96,5.907837911587945,5.81046435729728,-94,5.179474679231212,4.962752991346857,-82,2.3519526350709588,2.625200212386644,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:06:59.078278,7.397924182073763,6.827483333564074,,,-94,5.179474679231212,5.6628615743795105,-93,4.849693428528198,4.936305797854489,-83,2.51188643150958,2.5986935515302396,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:07:00.003916,7.397924182073763,6.827483333564074,,,-94,5.179474679231212,5.6628615743795105,-93,4.849693428528198,4.936305797854489,-83,2.51188643150958,2.5986935515302396,,,,,,,,,
