xp_name,xp_step,time,x,y,poi,poi_dist,ESP32-1_rssi,ESP32-1_raw_dist,ESP32-1_filtered_dist,ESP32-2_rssi,ESP32-2_raw_dist,ESP32-2_filtered_dist,ESP32-3_rssi,ESP32-3_raw_dist,ESP32-3_filtered_dist,ESP32-4_rssi,ESP32-4_raw_dist,ESP32-4_filtered_dist,ESP32-5_rssi,ESP32-5_raw_dist,ESP32-5_filtered_dist,ESP32-6_rssi,ESP32-6_raw_dist,ESP32-6_filtered_dist
Experiment 1 - Localization Accuracy and Responsiveness,-1,2025-02-17T18:12:29.498339,7.616754341468454,6.810157475214285,,,-88,3.4902548789595804,4.822466628137404,-90,3.9810717055349722,3.850788290483042,-82,2.3519526350709588,2.0054247773356235,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,-1,2025-02-17T18:12:29.742673,7.510721488692326,6.3010247099392735,,,-92,4.540909610972476,4.7566040621902985,-86,3.0599496872071956,3.665793222037415,-85,2.8651202696637807,2.206527032317695,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:12:30.494364,7.510721488692326,6.3010247099392735,,,-92,4.540909610972476,4.7566040621902985,-86,3.0599496872071956,3.665793222037415,-85,2.8651202696637807,2.206527032317695,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:12:30.851450,7.499421815719672,5.899534756889527,,,-93,4.849693428528198,4.778379774233066,-85,2.8651202696637807,3.4784976765071747,-85,2.8651202696637807,2.3605869132036177,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:12:31.495729,7.499421815719672,5.899534756889527,,,-93,4.849693428528198,4.778379774233066,-85,2.8651202696637807,3.4784976765071747,-85,2.8651202696637807,2.3605869132036177,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:12:31.957414,7.529819492932184,5.9478395651693905,,,-94,5.179474679231212,4.872204960681941,-89,3.72759372031494,3.5367668852722396,-82,2.3519526350709588,2.3585671599094393,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:12:32.498475,7.529819492932184,5.9478395651693905,,,-94,5.179474679231212,4.872204960681941,-89,3.72759372031494,3.5367668852722396,-82,2.3519526350709588,2.3585671599094393,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:12:33.063924,7.47167237435834,5.904851804929216,,,-92,4.540909610972476,4.794707471761508,-88,3.4902548789595804,3.5258866731079475,-83,2.51188643150958,2.3944320115064834,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:12:33.498333,7.47167237435834,5.904851804929216,,,-92,4.540909610972476,4.794707471761508,-88,3.4902548789595804,3.5258866731079475,-83,2.51188643150958,2.3944320115064834,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:12:34.172321,7.421511032722525,5.413764067605791,,,-90,3.9810717055349722,4.60437963035442,-80,2.06198600950222,3.183447138240073,-86,3.0599496872071956,2.550111675420265,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:12:34.498145,7.421511032722525,5.413764067605791,,,-90,3.9810717055349722,4.60437963035442,-80,2.06198600950222,3.183447138240073,-86,3.0599496872071956,2.550111675420265,,,,,,,,,
Experiment 1 - Localization Accuracy and Responsiveness,0,2025-02-17T18:12:35.277981,7.6188274834064735,5.028858964662715,,,-93,4.849693428528198,4.661764086166051,-78,1.8077686769634342,2.8616447754711443,-84,2.6826957952797255,2.581126105199749,,,,,,,,,
